0.786399 0.017712 1.598447 6.048844 9.686471  
0.787743 0.020520 1.601406 6.103177 9.794188  
0.789087 0.023457 1.604564 6.165684 9.916692  
0.790431 0.026498 1.607927 6.236697 10.054649  
0.791775 0.029614 1.611497 6.316473 10.208595  
0.793119 0.032771 1.615278 6.405178 10.378915  
0.794463 0.035931 1.619266 6.502875 10.565817  
0.795807 0.039054 1.623456 6.609518 10.769316  
0.797151 0.042102 1.627839 6.724944 10.989225  
0.798495 0.045034 1.632401 6.848883 11.225154  
0.799839 0.047819 1.637126 6.980958 11.476527  
0.801183 0.050426 1.641996 7.120707 11.742601  
0.802527 0.052836 1.646991 7.267596 12.022499  
0.803871 0.055035 1.652088 7.421040 12.315244  
0.805215 0.057014 1.657266 7.580426 12.619794  
0.806560 0.058773 1.662504 7.745128 12.935079  
0.807904 0.060316 1.667783 7.914524 13.260024  
0.809248 0.061648 1.673085 8.088007 13.593571  
0.810592 0.062778 1.678395 8.264989 13.934694  
0.811936 0.063715 1.683700 8.444907 14.282402  
0.813280 0.064467 1.688987 8.627225 14.635741  
0.814624 0.065043 1.694249 8.811428 14.993798  
0.815968 0.065452 1.699477 8.997029 15.355699  
0.817312 0.065703 1.704665 9.183568 15.720608  
0.818656 0.065806 1.709806 9.370608 16.087730  
0.820000 0.065773 1.714897 9.557745 16.456316  
0.821344 0.065613 1.719931 9.744605 16.825665  
0.822688 0.065340 1.724907 9.930846 17.195126  
0.824032 0.064966 1.729820 10.116164 17.564104  
0.825376 0.064502 1.734666 10.300287 17.932058  
0.826720 0.063960 1.739443 10.482977 18.298502  
0.828064 0.063351 1.744148 10.664029 18.662997  
0.829408 0.062684 1.748778 10.843264 19.025149  
0.830752 0.061964 1.753331 11.020525 19.384598  
0.832096 0.061198 1.757805 11.195673 19.741006  
0.833440 0.060386 1.762196 11.368576 20.094042  
0.834785 0.059527 1.766501 11.539104 20.443369  
0.836129 0.058618 1.770719 11.707118 20.788630  
0.837473 0.057652 1.774844 11.872469 21.129429  
0.838817 0.056622 1.778872 12.034984 21.465324  
0.840161 0.055519 1.782800 12.194467 21.795816  
0.841505 0.054333 1.786621 12.350696 22.120347  
0.842849 0.053055 1.790330 12.503424 22.438305  
0.844193 0.051680 1.793919 12.652381 22.749032  
0.845537 0.050205 1.797384 12.797285 23.051844  
0.846881 0.048628 1.800718 12.937847 23.346044  
0.848225 0.046954 1.803915 13.073786 23.630953  
0.849569 0.045190 1.806970 13.204835 23.905933  
0.850913 0.043349 1.809880 13.330753 24.170407  
0.852257 0.041443 1.812641 13.451338 24.423884  
