#0.801540 0.038634 1.550626 3.762711 5.873192  
#0.803591 0.039079 1.558184 3.844299 6.029204  
#0.805642 0.039656 1.565596 3.926962 6.187692  
#0.807693 0.040355 1.572881 4.010969 6.349132  
0.809744 0.041156 1.580060 4.096554 6.513956  
0.811796 0.042029 1.587151 4.183902 6.682515  
0.813847 0.042943 1.594173 4.273133 6.855056  
0.815898 0.043862 1.601137 4.364297 7.031701  
0.817949 0.044750 1.608055 4.457364 7.212437  
0.820000 0.045569 1.614931 4.552231 7.397108  
0.822051 0.046282 1.621767 4.648713 7.585410  
0.824102 0.046854 1.628559 4.746549 7.776891  
0.826153 0.047251 1.635303 4.845409 7.970962  
0.828204 0.047447 1.641987 4.944896 8.166903  
0.830256 0.047418 1.648601 5.044562 8.363887  
0.832307 0.047149 1.655129 5.143917 8.560997  
0.834358 0.046630 1.661558 5.242445 8.757259  
0.836409 0.045862 1.667873 5.339622 8.951674  
0.838460 0.044853 1.674060 5.434930 9.143250  
0.840511 0.043617 1.680106 5.527877 9.331035  
0.842562 0.042177 1.686001 5.618010 9.514149  
0.844613 0.040559 1.691738 5.704926 9.691803  
0.846665 0.038794 1.697313 5.788284 9.863323  
0.848716 0.036911 1.702723 5.867805 10.028157  
0.850767 0.034944 1.707969 5.943278 10.185879  
0.852818 0.032923 1.713055 6.014557 10.336187  
0.854869 0.030875 1.717984 6.081558 10.478895  
0.856920 0.028827 1.722763 6.144254 10.613920  
0.858971 0.026801 1.727397 6.202668 10.741272  
0.861022 0.024815 1.731893 6.256865 10.861035  
0.863074 0.022888 1.736254 6.306951 10.973357  
0.865125 0.021031 1.740485 6.353060 11.078438  
0.867176 0.019256 1.744589 6.395353 11.176516  
0.869227 0.017573 1.748564 6.434014 11.267858  
