0.500000 0.000769 0.000087 6000 10
0.600000 0.001797 0.000335 6000 10
0.700000 0.005129 0.000245 5900 100
0.750000 0.014859 0.000749 5900 50
0.780000 0.062585 0.007589 3000 25
0.790000 0.080805 0.004369 5918 22
0.800000 0.081267 0.006239 6000 60
0.820000 0.062666 0.004765 6000 100
0.850000 0.048755 0.003073 5920 40
0.900000 0.028734 0.001842 6000 100
1.000000 0.014246 0.001280 6000 50
1.100000 0.010017 0.000848 6000 100
2.000000 0.001946 0.000250 6000 10
