1.184984 -1.907566 0.850542
1.007215 -0.803786 0.725384
0.859755 -0.601259 -0.019724
0.802882 -1.355027 -0.193428
0.579728 -1.970028 -0.246210
0.627874 -2.418808 0.138327
1.307541 -2.442149 0.552617
2.000000 -1.914614 0.695575
2.100448 -1.784711 0.792220
1.478032 -1.707113 0.653467
1.275770 -2.029334 2.419237
0.938272 -2.756967 1.411553
0.666539 -2.334686 1.736309
0.499176 -3.087052 0.959055
0.966080 -2.378521 0.865214
1.290566 -1.951198 0.838751
1.597603 -1.318555 0.466515
0.967293 -1.162330 0.490867
1.046357 -1.091312 -0.144775
1.396153 -0.750327 0.244074
0.767857 -1.194911 0.838035
0.892464 -1.951379 -0.000191
0.984129 -1.956199 0.817482
0.553403 -1.549927 1.193645
1.806021 -1.575950 0.705354
1.660118 -1.817929 -0.226251
1.429556 -2.489032 -0.386566
1.891278 -2.401674 0.458618
0.439011 -1.960807 -0.268395
0.171206 -1.419802 -0.357229
1.185878 -0.477957 -0.574911
1.595258 -1.283022 -0.366020
0.786468 -1.634335 -0.151540
-0.088103 -1.853694 -0.199218
-0.524404 -2.372819 -0.568917
-0.642176 -1.998837 0.166055
-1.157908 -1.275103 0.593093
-0.959271 -1.025597 0.462556
-0.551548 -0.493534 0.500253
0.207992 -1.171696 0.755962
-0.041906 -1.306040 -0.095125
0.015420 -1.922832 0.118004
0.520013 -2.089771 -0.068902
0.958914 -2.115690 0.291986
0.292092 -1.534083 -0.236954
0.084785 -2.478549 -0.629026
0.204789 -2.118779 -1.147016
1.096962 -1.599377 -1.732684
1.589127 -0.418674 -0.950231
1.242564 -0.070584 -0.986289
1.048545 -0.373267 -1.253696
1.204649 0.192437 -2.028410
0.869972 0.202632 -2.089679
0.469796 0.448750 -2.722832
0.906636 0.519907 -2.370876
0.899812 0.232850 -2.399707
0.523548 0.570117 -3.006745
0.316042 0.372583 -3.397633
0.993788 -1.184656 -2.807953
0.552743 -1.071043 -3.100445
0.004066 -0.045878 -3.764608
-0.174066 -0.226045 -3.309254
-0.108648 0.610058 -3.520197
0.504926 0.942898 -2.732745

1.497564 -0.696260 0.470683
1.093275 -1.114771 0.200691
0.754091 -1.564652 -0.110800
1.193435 -1.721269 -0.554998
0.810318 -2.218768 0.039145
1.082792 -1.889427 0.218494
2.096903 -1.478454 0.230342
2.338578 -0.982362 0.937226
2.004591 -1.337647 1.336763
1.383775 -1.763733 1.503448
0.992537 -2.626689 1.441215
0.756130 -2.640751 1.324658
0.640855 -2.443668 1.310899
0.658725 -2.817400 0.948150
0.877896 -2.177639 1.299478
1.658341 -1.428137 0.816086
1.730493 -1.127129 0.156422
1.668338 -1.258062 -0.094408
1.265042 -1.673887 0.005057
0.937637 -1.389619 0.232174
0.838843 -1.378269 0.134285
0.730333 -1.554104 0.123442
0.864099 -1.596634 0.782386
1.092936 -1.126774 0.739401
1.227921 -1.595069 0.216655
1.044350 -1.750575 -0.195760
1.506590 -2.188620 -0.157883
1.180075 -1.904048 -0.434532
1.112540 -1.551362 -0.462768
0.772967 -0.803481 -0.801864
1.127949 -0.879842 -0.694994
0.497567 -1.551869 -0.540072
0.231215 -1.557902 -0.522456
-0.475075 -2.188735 -0.844021
-0.604166 -1.820093 -0.600833
-0.809608 -1.525301 -0.381325
-0.570057 -1.254608 0.417395
0.123808 -1.432011 0.198481
-0.336667 -0.599739 0.263739
-0.125930 -1.097089 0.380058
0.209111 -1.924436 0.229032
0.386744 -2.069920 0.370624
0.488987 -1.761245 0.170408
0.786060 -1.767266 -0.083697
0.009780 -1.655507 -0.446659
0.277882 -1.748981 -0.922513
0.366435 -1.677420 -1.155531
0.657127 -0.903656 -0.946932
1.052796 -0.570054 -0.972037
0.809914 -0.509303 -1.329291
0.383934 -0.335647 -1.954988
0.506679 0.411523 -1.929055
0.506217 0.483738 -2.063103
0.352124 0.718297 -2.648553
0.468060 0.136592 -1.979911
0.538497 -0.146328 -2.254497
