16 -0.244467 0.009632 -0.234514 0.013770
24 -0.264532 0.009161 -0.263959 0.014414
32 -0.266584 0.012283 -0.261507 0.019340
46 -0.276301 0.011242 -0.275605 0.017400
64 -0.287620 0.013358 -0.272938 0.018374
128 -0.311724 0.028172 -0.281181 0.025996
